anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,10,6.274,shared_balanced_frame_count_smoke_v1,,0.08333333333333334,False,To exit the office.,2.182,frame,other,incorrect,gemini-3.1-flash-lite,Wrong action purpose.,0.0,1.8364,ir,wash hands,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.457,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__03,What is the purpose of my action?,,2fa064f331c9751c69636dbe,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.6666666666666667,27,6.274,shared_balanced_frame_count_smoke_v1,,0.761904761904762,False,Bruder and Schwester,2.183,frame,contradiction,incorrect,gemini-3.1-flash-lite,Repeats a different sentence from notes.,0.0,2.0421,rgb,einen Bruder eine Schwester,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__text_recognition__07,What are the names mentioned in the third line of my notes?,,d15bfa6898df5913b78b70aa,False,0.0,0.5714285714285715,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.6666666666666667,0.5714285714285715,0.5,0.6666666666666666
0.0,22,6.274,shared_balanced_frame_count_smoke_v1,,0.43243243243243246,False,I move into the hallway.,2.183,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect consequence.,0.0,1.9109,ir,The room becomes dark.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.457,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__04,What is the consequence of opening the door?,,8f6759fa83c4b3aca445a104,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.5555555555555556,18,6.274,shared_balanced_frame_count_smoke_v1,,0.7499999999999999,False,intel CORE,2.183,frame,extra_incorrect_detail,incorrect,gemini-3.1-flash-lite,Extra/wrong information not in the sticker.,0.0,1.9313,rgb,Intel Core Ultra 5,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__text_recognition__08,What text appears on the blue sticker on the laptop?,,b548fbd4a4cfcd217a73729e,False,0.0,0.6666666666666666,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.5555555555555556,0.6666666666666666,0.5,1.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.8151,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.456,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__05,Am I carrying anything?,,ff36ba72e5c6b874907163a0,False,0.0,1.0,action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,16,6.274,shared_balanced_frame_count_smoke_v1,,0.5555555555555556,False,Laptop screen and notepad.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.9104,rgb,"laptop, notebook",qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__01,What is the sequence of main surfaces I interact with?,,34b85d06a2fb5591e935084b,False,0.0,0.3333333333333333,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.3333333333333333,0.5,0.25
0.0,4,6.274,shared_balanced_frame_count_smoke_v1,,0.14285714285714288,False,Steady pace.,2.182,frame,none,correct,gemini-3.1-flash-lite,Semantically equivalent.,1.0,1.8151,ir,slow,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.456,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__06,Is my movement fast or slow?,,e14cc8ff7ef482d4e34ea4a9,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,18,6.274,shared_balanced_frame_count_smoke_v1,,1.0,False,The laptop screen.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.9095,rgb,The laptop screen.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__02,What did I look at before focusing on the notepad?,,da53cbc0436037839a6c9636,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,0.2666666666666667,False,"No, I move past it.",2.182,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.8144,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.456,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__07,Do I stop at the desk?,,c785b0897da52a427116e965,False,0.0,0.33333333333333337,action,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.33333333333333337,1.0,0.2
0.0,6,6.274,shared_balanced_frame_count_smoke_v1,,0.39999999999999997,False,A smartphone or tablet.,2.184,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong device.,0.0,1.9171,rgb,laptop,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__03,Which device was bright on the right before the main desk light came on?,,1c673aa9c897f887d868ee94,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,27,6.274,shared_balanced_frame_count_smoke_v1,,0.46511627906976744,False,I am entering the hallway.,2.183,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Final state incorrect.,0.0,1.9412,ir,standing in front of a sink,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg1/wash_hands_ir,8.457,qwen_vl,ir__aligned_dataset_wash_hands_split_seg1_wash_hands_ir__action__08,What is my final state in the video?,,f3a9c712782c2e576215ad2c,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,6,6.274,shared_balanced_frame_count_smoke_v1,,0.34285714285714286,False,The laptop's keyboard and touchpad.,2.183,frame,too_vague,incorrect,gemini-3.1-flash-lite,"Too vague, missing laptop/touchpad.",0.0,1.8628,rgb,laptop,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__04,What did I pass my hand over to reach the paper?,,d7e06104150740bea57f4a35,False,0.0,0.33333333333333337,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.33333333333333337,1.0,0.2
0.0,30,6.274,shared_balanced_frame_count_smoke_v1,,0.5822784810126582,False,"A soap dispenser, a mirror, a light switch, and a toilet paper holder.",2.184,frame,missing_detail,partially_correct,gemini-3.1-flash-lite,Missed one item.,0.5,2.0077,ir,"mirror, soap dispenser, faucet",qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg2/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg2_wash_hands_ir__object_recognition__01,What items are present in this restroom besides the toilet and sink?,,5633704d685db2777a494239,False,0.0,0.30769230769230765,object_recognition,0.25,0.5714285714285715,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,set_f1,Ground truth contains multiple concepts.,0.5714285714285715,0.46153846153846156,0.75,0.3333333333333333
0.0,9,6.274,shared_balanced_frame_count_smoke_v1,,0.3157894736842105,False,A grey USB hub.,2.183,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong entity.,0.0,1.8611,rgb,desk lamp,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__05,What was the first item visible to the left of the laptop?,,ddcf9ec6ddcb917acc86818c,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,34,6.274,shared_balanced_frame_count_smoke_v1,,0.5555555555555555,False,The light switch is mounted on the wall to the right of the mirror and the sink.,2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,2.0548,ir,Above and to the right of the sink,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg2/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg2_wash_hands_ir__spatial_reasoning__01,Where is the light switch positioned relative to the sink?,,a7c868f23a8c179d5cac7698,False,0.0,0.4444444444444444,spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.5555555555555556,0.8333333333333334,0.4166666666666667
0.0,30,6.274,shared_balanced_frame_count_smoke_v1,,0.5405405405405406,False,A YouTube video.,2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,1.984,rgb,A video playing on the laptop.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__06,What appeared on the screen before I started writing?,,4fee1147d91bf5fb5ca24352,False,0.0,0.3333333333333333,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.3333333333333333,0.25,0.5
0.0,10,6.274,shared_balanced_frame_count_smoke_v1,,0.5555555555555556,False,Artificial overhead lighting.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.9049,ir,artificial,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg2/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg2_wash_hands_ir__light_recognition__01,What is the nature of the light source in the restroom?,,16bb14f42a7b27584e9d65c9,False,0.0,0.5,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.5,0.5,1.0,0.3333333333333333
0.5555555555555556,16,6.274,shared_balanced_frame_count_smoke_v1,,0.6206896551724138,False,Toward the notepad.,2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,1.9118,rgb,To the notebook.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__07,"After looking at the laptop, where did I move my pen?",,c4d90b246d359ac90b7a7566,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.8774,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/wash_hands_split/Seg2/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg2_wash_hands_ir__non_common__01,Is there any object in this restroom that violates standard layout design?,,f459519e6c24a44e1f36d250,False,0.0,1.0,non_common,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,10,6.274,shared_balanced_frame_count_smoke_v1,,0.4186046511627907,False,The notebook binder and loose-leaf paper.,2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,1.8661,rgb,a notebook,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__08,What was at the bottom of the scene throughout the writing phase?,,9f79d83e182fcbacdf93aa84,False,0.0,0.2857142857142857,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.2857142857142857,1.0,0.16666666666666666
0.0,21,6.274,shared_balanced_frame_count_smoke_v1,,0.5263157894736842,False,The faucet is made of metal with a chrome finish.,2.184,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,1.9834,ir,"metallic, chrome-like",qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.459,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__object_recognition__01,What is the primary material and finish of the faucet visible above the sink?,,d0e46808198aaa94a7ef2d7e,False,0.0,0.18181818181818182,object_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.18181818181818182,0.18181818181818182,0.3333333333333333,0.125
0.0,32,6.274,shared_balanced_frame_count_smoke_v1,,0.8,False,The lines further down the notepad.,2.183,frame,none,correct,gemini-3.1-flash-lite,Correct.,1.0,2.0497,rgb,The second line of the alphabet.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__09,What did I focus on after finishing the first line of the alphabet?,,5b7ce220e1ddeadb686f27f1,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,9,6.274,shared_balanced_frame_count_smoke_v1,,0.25396825396825395,False,The light switch is located on the wall to the left of the sink basin.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.906,ir,left side,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__spatial_reasoning__01,Where is the light switch located in relation to the sink basin?,,3edff07797a5189ff27573b4,False,0.0,0.15384615384615385,spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.15384615384615385,0.15384615384615385,0.5,0.09090909090909091
0.0,9,6.274,shared_balanced_frame_count_smoke_v1,,0.6956521739130436,False,A black USB-C cable.,2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically matches.,1.0,1.8622,rgb,USB cable,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__scene_sequence__10,What connects the laptop and the USB hub in the sequence?,,fcaa7ac6113ec48261c4299c,False,0.0,0.6666666666666666,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.6666666666666666,1.0,0.5
0.0,4,6.274,shared_balanced_frame_count_smoke_v1,,0.14545454545454545,False,The purpose is brand identification of the plumbing fixture.,2.183,frame,missing_detail,incorrect,gemini-3.1-flash-lite,Answers 'None' instead of providing detail.,0.0,1.8146,ir,None,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__text_recognition__01,What is the purpose of the identified text/logo?,,e447c1e8d1a4a162876386c7,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,5,6.274,shared_balanced_frame_count_smoke_v1,,0.1851851851851852,False,"Directly above the keyboard, coming from the laptop screen.",2.183,frame,none,correct,gemini-3.1-flash-lite,Semantically equivalent.,1.0,1.8934,rgb,Above,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.458,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__light_recognition__01,Where is the strongest source of light located relative to the keyboard?,,02cecc1f4d3395b0441c2e59,False,0.0,0.25,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.25,1.0,0.14285714285714285
0.0,14,6.274,shared_balanced_frame_count_smoke_v1,,0.5,False,Drying my hands with a paper towel.,2.183,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Not the end of the task.,0.0,1.9214,ir,Rinsing hands.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.457,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__scene_sequence__01,What concludes my task at the sink?,,917186188a4a24594a315ce7,False,0.0,0.25,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.25,0.5,0.16666666666666666
0.0,6,6.274,shared_balanced_frame_count_smoke_v1,,0.3,False,It gets brighter.,2.183,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,1.857,rgb,darker,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__light_change__01,Does it get brighter or darker during the video?,,238b64c5cb6a4d4cc0011b01,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,7,6.274,shared_balanced_frame_count_smoke_v1,,0.1647058823529412,False,"The faucet appears as a highly reflective, bright thermal object compared to the sink surface.",2.183,frame,other,incorrect,gemini-3.1-flash-lite,Doesn't match descriptive reference.,0.0,1.8159,ir,neutral,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.458,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__light_recognition__01,What is the primary thermal characteristic of the faucet?,,866ebf3152b6e788fbf754b7,False,0.0,0.0,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.0,0.0,0.0
1.0,3,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.8289,rgb,yes,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/use_computer_split/Seg2/use_computer_rgb,8.457,qwen_vl,rgb__aligned_dataset_use_computer_split_seg2_use_computer_rgb__light_change__02,Did the light source change from screen-only to room lighting?,,213515ae5efccf57283f6f77,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,0.08695652173913045,False,"No, the light source and direction remained constant.",2.183,frame,none,correct,gemini-3.1-flash-lite,Matches reference.,1.0,1.8162,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/wash_hands_split/Seg3/wash_hands_ir,8.457,qwen_vl,ir__aligned_dataset_wash_hands_split_seg3_wash_hands_ir__light_change__01,Was there a change in light direction?,,80b0ee8bdc8b5d24716eb7c4,False,0.0,0.25,light_change,0.3333333333333333,0.5,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.25,1.0,0.14285714285714285
