source_qa_id,question,source_modality,source_section,ground_truth_answer,rgb_score,rgb_rank,ir_score,ir_rank,event_score,event_rank,depth_score,depth_rank
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__01,What is the first object I interact with?,rgb,scene_sequence,The first object you interact with is the striped dishcloth.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__02,Which object do I pass my hand over before touching the soap?,rgb,scene_sequence,You pass your hand over the rubber gloves.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__03,What comes after I move the dishcloth?,rgb,scene_sequence,"After moving the dishcloth, you reach for the dish soap bottle.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__04,Where is the soap bottle located during the entire sequence?,rgb,scene_sequence,The soap bottle is on the counter behind the gloves.,0.4,1,0.4,1,0.2,3,0.3529411764705882,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__05,What did I do right before picking up the soap bottle?,rgb,scene_sequence,You adjusted the dishcloth.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__06,In what order did the objects appear as I approached the counter?,rgb,scene_sequence,"First the cloth and gloves, then the soap and sponges, then the sink.",0.0,2,0.0,2,0.13333333333333333,1,0.0,2
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__07,Did I move any of the sponges?,rgb,scene_sequence,"No, the sponges remained in their container.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__08,Which area did I stay in for the duration of the video?,rgb,scene_sequence,You stayed in front of the kitchen sink and countertop.,0.3636363636363636,1,0.19999999999999998,2,0.19999999999999998,2,0.0,3
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__09,What was the last item I touched?,rgb,scene_sequence,The last item you touched was the light green rubber gloves.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__scene_sequence__10,Was the sink used at any point in the sequence?,rgb,scene_sequence,"No, the sink was visible but not used.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__spatial_reasoning__01,Where is the striped dishcloth positioned relative to the rubber gloves?,rgb,spatial_reasoning,The striped dishcloth is draped over the top of the rubber gloves.,0.0,3,0.0,3,0.42857142857142855,2,0.6666666666666666,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__text_recognition__01,What is the brand name on the green dish soap bottle?,rgb,text_recognition,The brand name is Pril.,0.0,2,0.0,2,0.0,2,0.22222222222222224,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__text_recognition__02,What specific variant of Frosch soap is present?,rgb,text_recognition,The variant is Aloe Vera.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg2_wash_cup_rgb__text_recognition__05,Does the Frosch bottle mention a specific plant extract?,rgb,text_recognition,"Yes, it mentions Aloe Vera.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__action__01,What is the specific action I am performing at the end of the video?,rgb,action,putting on a green rubber glove,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__counting__01,How many green rubber gloves are visible on the kitchen counter?,rgb,counting,two,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__dynamic_counting__01,How many other people besides me are moving in the scene?,rgb,dynamic_counting,zero,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__dynamic_recognition__01,Did any new object appear in the scene or move during the recording?,rgb,dynamic_recognition,the dishcloth and rubber glove were moved,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__light_change__01,Does the overall light intensity in the kitchen change during the recording?,rgb,light_change,no,0.0,2,0.0,2,1.0,1,1.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__light_recognition__01,From which direction is the main light source coming?,rgb,light_recognition,from above,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__navigation__01,How many steps do I need to take to reach the green rubber gloves from my current position at the sink?,rgb,navigation,zero,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__non_common__01,Are there any objects floating unrealistically above the kitchen counter?,rgb,non_common,no,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__object_recognition__01,What is the color of the rubber gloves sitting on the kitchen counter?,rgb,object_recognition,green,1.0,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__scene_sequence__01,What do I interact with immediately before picking up the green rubber glove?,rgb,scene_sequence,a striped dishcloth,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__spatial_reasoning__01,Where are the sponges located in relation to the green rubber gloves?,rgb,spatial_reasoning,to the right,0.25,2,0.16666666666666669,3,0.0,4,0.3636363636363636,1
rgb__aligned_dataset_wash_cup_split_seg3_wash_cup_rgb__text_recognition__01,What brand name is printed on the label of the dish soap bottle?,rgb,text_recognition,Prill,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg1_wash_hands_rgb__light_recognition__01,What color are the light strips on the computer equipment?,rgb,light_recognition,"Blue, red, and rainbow.",0.4,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg1_wash_hands_rgb__non_common__01,Is the placement of the sink in the room unusual?,rgb,non_common,"Yes, it is slightly unusual to have a sink immediately next to a study desk area.",0.0,2,0.13333333333333333,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg1_wash_hands_rgb__object_recognition__01,What kind of room is depicted in the video?,rgb,object_recognition,A student room or home office.,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg1_wash_hands_rgb__spatial_reasoning__01,Where is the computer tower located in relation to the monitor on the main desk?,rgb,spatial_reasoning,To the right of the monitor.,1.0,1,1.0,1,1.0,1,0.3333333333333333,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__01,What was I doing while moving through the office?,rgb,action,Walking,0.0,2,0.0,2,0.0,2,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__02,What object did I interact with?,rgb,action,A door handle,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__03,Did I use my hand to open the door?,rgb,action,Yes,1.0,1,1.0,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__04,Did I ever sit down at a desk?,rgb,action,No,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__05,What was revealed after I opened the door?,rgb,action,A sink area,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__06,Did I touch any of the computer equipment?,rgb,action,No,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__07,Was I walking or standing still during most of the video?,rgb,action,Walking,1.0,1,1.0,1,1.0,1,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__action__08,Did I ever look out of the windows?,rgb,action,"Yes, while passing by them",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__01,How many blue chairs are visible in the office?,rgb,counting,5,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__02,How many computer monitors can be counted on the desks?,rgb,counting,5,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__03,How many black PC towers are located on the desks?,rgb,counting,3,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__04,How many large window panes are along the wall?,rgb,counting,6,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__05,How many sinks are shown in the final room?,rgb,counting,1,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__06,How many keyboards are visible across all workstations?,rgb,counting,4,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__07,How many computer mice can you identify?,rgb,counting,4,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__09,How many teal bins are near the sink?,rgb,counting,1,1.0,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__counting__10,How many door handles are seen in the video?,rgb,counting,2,1.0,1,1.0,1,1.0,1,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__01,How many doors are opened by the subject?,rgb,dynamic_counting,1,1.0,1,1.0,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__02,How many people are seen walking in the office?,rgb,dynamic_counting,0,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__03,How many cars pass by outside the windows?,rgb,dynamic_counting,0,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__04,How many chairs are moved during the video?,rgb,dynamic_counting,0,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__05,How many hands are visible interacting with objects?,rgb,dynamic_counting,1,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__06,How many times is the door handle turned?,rgb,dynamic_counting,1,1.0,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__07,How many moving objects are there other than the door?,rgb,dynamic_counting,0,0.0,2,0.0,2,0.0,2,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_counting__08,How many people are sitting at the desks?,rgb,dynamic_counting,0,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__01,At what frame does the hand first touch the door handle?,rgb,dynamic_recognition,Frame 750,0.4,1,0.4,1,0.4,1,0.3333333333333333,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__02,Does the handle move before the door swings open?,rgb,dynamic_recognition,Yes,1.0,1,1.0,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__03,Is the door opened by pushing or pulling?,rgb,dynamic_recognition,Pushing,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__04,At what frame is the door completely open?,rgb,dynamic_recognition,Frame 870,0.5,1,0.5,1,0.4,2,0.3333333333333333,3
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__05,In which direction does the door swing?,rgb,dynamic_recognition,Right,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__06,What becomes visible once the door is open?,rgb,dynamic_recognition,A sink and a teal bin,0.4,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__07,Are there any other moving objects in the scene?,rgb,dynamic_recognition,No,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__dynamic_recognition__08,Is the hand clearly visible while opening the door?,rgb,dynamic_recognition,Yes,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__01,Does the environment get brighter over the course of the video?,rgb,light_change,Yes,1.0,1,1.0,1,1.0,1,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__02,Is there a transition from darkness to light?,rgb,light_change,Yes,1.0,1,1.0,1,0.0,2,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__03,Do the windows become clearer as it gets brighter?,rgb,light_change,Yes,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__04,Does the daylight appear to come from the left?,rgb,light_change,Yes,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__05,Is the change in light levels gradual?,rgb,light_change,Yes,0.0,2,0.0,2,0.0,2,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__06,Can the floor texture be seen once it is fully lit?,rgb,light_change,Yes,1.0,1,1.0,1,1.0,1,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__07,Does the artificial light become less noticeable as it gets brighter?,rgb,light_change,Yes,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_change__08,Are the shadows becoming more defined as the light increases?,rgb,light_change,Yes,0.0,2,1.0,1,0.0,2,1.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__light_recognition__01,What is the primary source of illumination for the office in the bright frames?,rgb,light_recognition,Natural light from windows,0.0,2,0.0,2,0.3333333333333333,1,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__01,What is the first direction I walk?,rgb,navigation,Forward,1.0,1,1.0,1,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__02,Do I need to turn left or right to reach the door?,rgb,navigation,Right,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__03,Approximately how many steps do I take to get to the door?,rgb,navigation,8 steps,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__04,What room is reached at the end of the walk?,rgb,navigation,A utility or sink room,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__06,Is the door open when I first see it?,rgb,navigation,Closed,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__07,How do I enter the sink room?,rgb,navigation,By opening the white door,0.3333333333333333,1,0.0,2,0.0,2,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__08,Where are the windows located during my walk?,rgb,navigation,On the left,0.0,2,0.0,2,0.0,2,0.4,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__09,What is the destination object of this navigation?,rgb,navigation,The sink,1.0,1,0.0,2,1.0,1,0.0,2
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__navigation__10,Is there a hallway between the office and the sink room?,rgb,navigation,"No, it is adjacent",0.0,2,0.0,2,0.0,2,0.4,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__non_common__01,Is there an unusual object being used as a support for one of the monitors?,rgb,non_common,"Yes, a Netgear cardboard box.",0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__object_recognition__01,What color are the office chairs situated at the desks?,rgb,object_recognition,Blue,0.0,1,0.0,1,0.0,1,0.0,1
rgb__aligned_dataset_wash_hand_split_seg2_wash_hands_rgb__scene_sequence__01,What environment is shown at the very beginning of the video?,rgb,scene_sequence,A dark office,0.0,1,0.0,1,0.0,1,0.0,1
