anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.182,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate provides an incorrect count.,0.0,1.8282,,0.0,ir,2,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__counting__04,Count the number of teapots.,,9d5ccde7c6cc471a5965787b,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,,1.0,False,8,N°.,2.183,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8611,,0.5,rgb,N°,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__text_recognition__03,What prefix precedes the numbers on the wall?,,3e987cd02a7285357f672b50,False,0.0,1.0,text_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,1.0,1.0,1.0,1.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.181,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8284,,0.0,ir,1,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__counting__05,How many mobile phones are used?,,16d0b35148b41110a1afd23c,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
1.0,3,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,Yes.,2.181,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8452,,0.5,event,yes,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/event,8.455,qwen_vl,event__aligned_dataset_brew_tea_split_seg1_event__event_action__06,Is the action continuous?,,be1bb59fe1582aa7aa538504,False,0.0,1.0,event_action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,5,6.274,shared_balanced_frame_count_smoke_v1,1.0,,1.0,False,8,White.,2.183,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8351,,0.5,rgb,white,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__text_recognition__04,What color is the text for the room numbers?,,f6d2fc7c0b7b8aedfec04ca6,False,0.0,1.0,text_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,1.0,1.0,1.0,1.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.182,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,1.8266,,0.0,ir,2,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__counting__06,How many glass jars with lids are there?,,7d2b8e0187bffc6838bd4244,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.184,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8802,,0.0,depth,1,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_counting__05,How many distinct outdoor garden areas do I visit?,,4a094f9548f5b2a827894b9a,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.0,,0.0,False,8,Vertical bars (|).,2.183,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8978,,0.0,rgb,|,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.458,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__text_recognition__05,What symbol is used to separate the room numbers on the wall?,,ab7ded75d210ad09af3121fb,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Two.,2.184,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8826,,0.0,depth,2,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_counting__06,How many times do I pass through a doorway transition?,,6318208c995120818fbbe861,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,4,6.274,shared_balanced_frame_count_smoke_v1,0.36787944117144233,,0.4210526315789474,False,8,An emergency exit.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8307,,0.2631578947368421,rgb,exit,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__text_recognition__06,What does the green sign on the ceiling represent?,,aa86904602de173a56c59821,False,0.0,0.6666666666666666,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.6666666666666666,1.0,0.5
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.182,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.8458,,0.5,event,No,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/event,8.457,qwen_vl,event__aligned_dataset_brew_tea_split_seg1_event__event_non_common__01,Are there any floating objects or broken physics visible?,,781619f7ccf09cd8f69b0d97,False,0.0,1.0,event_non_common,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.184,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,1.882,,0.0,depth,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_counting__07,How many human figures appear in the building hallways?,,94a8404cf5bde0a4843133b2,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,5,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.22222222222222224,False,8,Left.,2.183,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts the positional ground truth.,0.0,1.83,,0.0,rgb,Right,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__text_recognition__07,Which direction does the arrow on the exit sign point?,,316992e8aff4c2e37ffdabee,False,0.0,0.0,text_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,anls,Text-recognition answer.,0.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Two.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8277,,0.0,ir,2,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__counting__10,How many main tables are in the room?,,de2ebe5f0562f5604de4ce00,False,0.0,0.0,counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,6,6.274,shared_balanced_frame_count_smoke_v1,0.36787944117144233,,0.6,False,8,Behind the chest.,2.186,frame,none,correct,gemini-2.5-flash,Matches the reference.,1.0,1.9399,,0.2631578947368421,event,behind,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.46,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_spatial_reasoning__01,Is the shoe rack located behind or in front of the chest of drawers relative to the camera's path?,,697de174387745ab27356d7e,False,0.0,0.6666666666666666,event_spatial_reasoning,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,token_f1,General open-ended short answer.,0.6666666666666666,0.6666666666666666,1.0,0.5
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8847,,0.0,depth,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_dynamic_counting__01,How many people approach me from the front?,,a25a069cb3f0dc6a7e0c0e2a,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,57,6.274,shared_balanced_frame_count_smoke_v1,0.10175282441454783,,0.41025641025641024,False,8,"Indoor corridor, outdoor corridor extension, external staircase, and courtyard view.",2.183,frame,wrong_order,incorrect,gemini-3.1-flash-lite,Incorrect sequence listing.,0.0,2.1293,,0.0,rgb,"elevator, stairs, hallway, balcony, dark hallway, hallway",qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__scene_sequence__01,What is the sequence of scenes I passed through?,,4cfc08be5e11c429b0255606,False,0.14285714285714285,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8259,,0.0,ir,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__dynamic_counting__01,How many people walk past the table?,,b6bd50f22a2afdcd49e74b30,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,36,6.274,shared_balanced_frame_count_smoke_v1,0.2295748846661433,,0.3684210526315789,False,8,The balcony.,2.183,frame,too_vague,partially_correct,gemini-3.1-flash-lite,Too broad/imprecise description.,0.5,2.0482,,0.0,event,A hallway with a door and a railing.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.458,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_scene_sequence__01,What is the final area visible after moving through the doorway?,,9b8bf27e6ca3073b11db00e6,False,0.0,0.0,event_scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,2.184,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,1.885,,0.0,depth,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_dynamic_counting__02,How many people do I see walking away?,,9e0abc78f22ad6ffbd3719bb,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,6,6.274,shared_balanced_frame_count_smoke_v1,0.00010377486186365205,,0.15625,False,8,A ceiling-mounted exit sign and a section of the corridor with a railing.,2.183,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Incorrect item listed.,0.0,1.8555,,0.0,rgb,a door,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__scene_sequence__02,What did I pass just before reaching the staircase?,,e193719230aa734cf051eab1,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8271,,0.5,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__dynamic_counting__02,Do any pets enter the scene?,,2c64eba7d91c72444e95e3dd,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.015401555084618098,,0.0,False,8,"Two, the dresser and the shoe rack.",2.183,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8441,,0.0,event,2,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.458,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_counting__01,How many major pieces of furniture are visible in the room?,,a9f6109535df73bf316d55ff,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.883,,0.0,depth,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_dynamic_counting__03,How many vehicles are moving in the scene?,,83e762412246493d886b3fce,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8269,,0.0,ir,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,aligned_dataset/brew_tea_split/Seg1/ir,8.457,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__dynamic_counting__03,How many cars are seen through a window?,,c5b9ec97efe1b263ac559d23,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.183,frame,wrong_count,incorrect,gemini-2.5-flash,Candidate contradicts the count provided in the reference.,0.0,1.8466,,0.0,event,1,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,0.0,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.457,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_dynamic_counting__01,How many people walk past the camera?,,649e558c33ed3300a6afe212,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8286,,0.5,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.456,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__dynamic_counting__04,Does any object fall off the table?,,9c4ed6958d5f5d089fbb3179,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,7,6.274,shared_balanced_frame_count_smoke_v1,0.1353352832366127,,0.45161290322580644,False,8,Forward towards the doorway.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8474,,0.17857142857142855,event,forward,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.457,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_navigation__01,What is the primary direction of the camera's movement?,,79ce2f8467487edb9206e1b5,False,0.0,0.5,event_navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.5,1.0,0.3333333333333333
0.0,1,6.274,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,2.184,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8836,,0.0,depth,0,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,1.0,check_mailbox_split/Seg4/check_mailbox,8.458,qwen_vl,depth__check_mailbox_split_seg4_check_mailbox__depth_dynamic_counting__05,How many moving objects pass me on the left?,,dd826e625916759056fd375d,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,78,6.274,shared_balanced_frame_count_smoke_v1,0.12605968092174913,,0.6612903225806451,False,8,The point where the solid wall on the left was replaced by a metal railing.,2.183,frame,other,incorrect,gemini-3.1-flash-lite,Incorrect explanation of transition.,0.0,2.1946,,0.09090909090909093,rgb,The transition point from indoors to outdoors was at the top of the staircase.,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,0.0,,aligned_dataset/check_mailbox_split/Seg2/check_mailbox_rgb,8.457,qwen_vl,rgb__aligned_dataset_check_mailbox_split_seg2_check_mailbox_rgb__scene_sequence__05,What was the transition point from indoors to outdoors?,,1130c462d337188057052995,False,0.0,0.18181818181818182,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.182,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.8296,,0.5,ir,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/brew_tea_split/Seg1/ir,8.457,qwen_vl,ir__aligned_dataset_brew_tea_split_seg1_ir__dynamic_counting__05,Are there any other moving hands besides mine?,,e8221bcab63604b2add22df9,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,2,6.274,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.183,frame,none,correct,gemini-3.1-flash-lite,Matches the ground truth.,1.0,1.848,,0.5,event,no,qwen_vl:Qwen3-VL-8B-Instruct:frame:b7ab285f,models/qwen/Qwen3-VL-8B-Instruct,1.0,,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,8.457,qwen_vl,event__aligned_dataset_check_mailbox_split_seg1_check_mailbox_event__event_dynamic_recognition__01,Are there any moving objects in the room?,,fad4b04b4589ee1f6862ce18,False,0.0,1.0,event_dynamic_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/qwen_vl_Qwen3-VL-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
